variable,coef,se,z,p_value,ci_lower,ci_upper,model,outcome,n_obs,r2,sig
delta_forecast_1_wind_z,0.021099380675094318,0.008431564903434196,2.502427594016443,0.012334485263339379,0.004573817131051355,0.037624944219137285,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,*
delta_wind_kt_z,-0.006721632999763368,0.010302187287501381,-0.6524471757485963,0.5141127394826661,-0.026913549045252467,0.013470283045725732,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,
delta_fc_lag1_z,0.019439335500111978,0.007524661848212876,2.5834164899687635,0.009782714714230934,0.004691269281772142,0.03418740171845182,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,**
delta_wind_lag1_z,-0.011340865986402963,0.00887900422033883,-1.277267777441172,0.2015077255690264,-0.028743394476846214,0.006061662504040286,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,
new_hurricane_warning,-0.009365247204205186,0.020446502156762268,-0.4580366427666856,0.6469261158664965,-0.04943965504127977,0.030709160632869395,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,
warning_lag1,-0.045705026146621905,0.018935609606041428,-2.4137076702320512,0.015791126141607225,-0.08281813899977378,-0.008591913293470026,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,*
new_hurricane_watch,0.02098782373049943,0.010307669269742024,2.0361367037753926,0.041736630011472,0.0007851631972547839,0.04119048426374408,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,*
storm_category_z,0.0056668474534091575,0.006468165976204158,0.8761134878506543,0.3809683410086897,-0.007010524905978353,0.01834421981279667,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,
log_n_posts,-0.008045836531017798,0.005498012825922128,-1.4634081050308116,0.14335574221230082,-0.018821743656364454,0.002730070594328858,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,
hour_sin,0.011416899718806661,0.0063550208578766225,1.796516482657359,0.07241241370258748,-0.0010387122836323561,0.02387251172124568,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,.
hour_cos,-0.005518502613201957,0.005650313528009881,-0.9766719290611914,0.32873159651846917,-0.016592913629460773,0.00555590840305686,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,
storm_Harvey,-0.07654489755638123,0.03608848939445863,-2.121033571666612,0.0339189773491381,-0.14727703702597583,-0.005812758086786621,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,*
storm_Ian,0.021166921535783333,0.01264478098997747,1.6739650574067435,0.0941374668956464,-0.003616393796969236,0.0459502368685359,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,.
storm_Ida,-0.0014727239144659804,0.015789631168818704,-0.09327158428971472,0.9256878061044621,-0.03241983233452172,0.029474384505589757,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,
storm_Irma,0.0337332924405428,0.011200156546995452,3.011859012773538,0.0025965316245422595,0.011781388987221222,0.05568519589386438,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,**
storm_Milton,-0.03936437408302994,0.016930915988139197,-2.324999669870567,0.02007197785311719,-0.07254835964505615,-0.006180388521003728,Multi: p_likelihood (standalone),mean_p_likelihood,857.0,0.2474399435384972,*
const,0.47505216769982367,0.02215640181885597,21.440853599953023,5.5584809348379076e-102,0.4316264181078682,0.5184779172917791,Multi: p_dismissive (standalone),mean_p_dismissive,857.0,0.13132615790766144,***
